Series ID,Year,Period,Label,Value,1-Month % Change
LAUST020000000000003,2017,M11,2017 Nov,6.8,6.3
LAUST020000000000003,2017,M12,2017 Dec,7.0,2.9
LAUST020000000000003,2018,M01,2018 Jan,7.5,7.1
LAUST020000000000003,2018,M02,2018 Feb,7.6,1.3
LAUST020000000000003,2018,M03,2018 Mar,7.2,-5.3
LAUST020000000000003,2018,M04,2018 Apr,6.8,-5.6
LAUST020000000000003,2018,M05,2018 May,6.5,-4.4
LAUST020000000000003,2018,M06,2018 Jun,6.5,0.0
LAUST020000000000003,2018,M07,2018 Jul,5.8,-10.8
LAUST020000000000003,2018,M08,2018 Aug,5.5,-5.2
LAUST020000000000003,2018,M09,2018 Sep,5.7,3.6
LAUST020000000000003,2018,M10,2018 Oct,5.8,1.8
LAUST020000000000003,2018,M11,2018 Nov,6.2,6.9
LAUST020000000000003,2018,M12,2018 Dec,6.3,1.6
LAUST020000000000003,2019,M01,2019 Jan,6.9,9.5
LAUST020000000000003,2019,M02,2019 Feb,7.0,1.4
LAUST020000000000003,2019,M03,2019 Mar,6.8,-2.9
LAUST020000000000003,2019,M04,2019 Apr,6.3,-7.4
LAUST020000000000003,2019,M05,2019 May,6.0,-4.8
LAUST020000000000003,2019,M06,2019 Jun,6.3,5.0
LAUST020000000000003,2019,M07,2019 Jul,5.6,-11.1
LAUST020000000000003,2019,M08,2019 Aug,5.3,-5.4
LAUST020000000000003,2019,M09,2019 Sep,5.5,3.8
LAUST020000000000003,2019,M10,2019 Oct,5.7,3.6
LAUST020000000000003,2019,M11,2019 Nov,6.1,7.0
LAUST020000000000003,2019,M12,2019 Dec,6.1,0.0
LAUST020000000000003,2020,M01,2020 Jan,6.6,8.2
LAUST020000000000003,2020,M02,2020 Feb,5.9,-10.6
LAUST020000000000003,2020,M03,2020 Mar,5.9,0.0
LAUST020000000000003,2020,M04,2020 Apr,13.7,132.2
LAUST020000000000003,2020,M05,2020 May,12.6,-8.0
LAUST020000000000003,2020,M06,2020 Jun,12.3,-2.4
LAUST020000000000003,2020,M07,2020 Jul,10.8,-12.2
LAUST020000000000003,2020,M08,2020 Aug,6.4,-40.7
LAUST020000000000003,2020,M09,2020 Sep,6.5,1.6
LAUST020000000000003,2020,M10,2020 Oct,5.4,-16.9
LAUST020000000000003,2020,M11,2020 Nov,6.4,18.5
LAUST020000000000003,2020,M12,2020 Dec,6.0,-6.3
LAUST040000000000003,2005,M01,2005 Jan,4.9,11.4
LAUST040000000000003,2005,M02,2005 Feb,4.7,-4.1
LAUST040000000000003,2005,M03,2005 Mar,4.7,0.0
LAUST040000000000003,2005,M04,2005 Apr,4.6,-2.1
LAUST040000000000003,2005,M05,2005 May,4.4,-4.3
LAUST040000000000003,2005,M06,2005 Jun,4.9,11.4
LAUST040000000000003,2005,M07,2005 Jul,5.0,2.0
LAUST040000000000003,2005,M08,2005 Aug,5.0,0.0
LAUST040000000000003,2005,M09,2005 Sep,4.8,-4.0
LAUST040000000000003,2005,M10,2005 Oct,4.5,-6.3
LAUST040000000000003,2005,M11,2005 Nov,4.5,0.0
LAUST040000000000003,2005,M12,2005 Dec,4.2,-6.7
LAUST040000000000003,2006,M01,2006 Jan,4.5,7.1
LAUST040000000000003,2006,M02,2006 Feb,4.4,-2.2
LAUST040000000000003,2006,M03,2006 Mar,4.2,-4.5
LAUST040000000000003,2006,M04,2006 Apr,4.1,-2.4
LAUST040000000000003,2006,M05,2006 May,4.0,-2.4
LAUST040000000000003,2006,M06,2006 Jun,4.5,12.5
LAUST040000000000003,2006,M07,2006 Jul,4.6,2.2
LAUST040000000000003,2006,M08,2006 Aug,4.6,0.0
LAUST040000000000003,2006,M09,2006 Sep,4.3,-6.5
LAUST040000000000003,2006,M10,2006 Oct,3.9,-9.3
LAUST040000000000003,2006,M11,2006 Nov,3.8,-2.6
LAUST040000000000003,2006,M12,2006 Dec,3.6,-5.3
LAUST040000000000003,2007,M01,2007 Jan,4.1,13.9
LAUST040000000000003,2007,M02,2007 Feb,3.7,-9.8
LAUST040000000000003,2007,M03,2007 Mar,3.6,-2.7
LAUST040000000000003,2007,M04,2007 Apr,3.5,-2.8
LAUST040000000000003,2007,M05,2007 May,3.4,-2.9
LAUST040000000000003,2007,M06,2007 Jun,3.8,11.8
LAUST040000000000003,2007,M07,2007 Jul,4.0,5.3
LAUST040000000000003,2007,M08,2007 Aug,4.1,2.5
LAUST040000000000003,2007,M09,2007 Sep,4.0,-2.4
LAUST040000000000003,2007,M10,2007 Oct,3.9,-2.5
LAUST040000000000003,2007,M11,2007 Nov,4.0,2.6
LAUST040000000000003,2007,M12,2007 Dec,4.2,5.0
LAUST040000000000003,2008,M01,2008 Jan,4.7,11.9
LAUST040000000000003,2008,M02,2008 Feb,4.5,-4.3
LAUST040000000000003,2008,M03,2008 Mar,4.7,4.4
LAUST040000000000003,2008,M04,2008 Apr,4.7,0.0
LAUST040000000000003,2008,M05,2008 May,5.4,14.9
LAUST040000000000003,2008,M06,2008 Jun,6.1,13.0
LAUST040000000000003,2008,M07,2008 Jul,6.6,8.2
LAUST040000000000003,2008,M08,2008 Aug,7.2,9.1
LAUST040000000000003,2008,M09,2008 Sep,7.2,0.0
LAUST040000000000003,2008,M10,2008 Oct,7.2,0.0
LAUST040000000000003,2008,M11,2008 Nov,7.4,2.8
LAUST040000000000003,2008,M12,2008 Dec,7.8,5.4
LAUST040000000000003,2009,M01,2009 Jan,8.5,9.0
LAUST040000000000003,2009,M02,2009 Feb,8.6,1.2
LAUST040000000000003,2009,M03,2009 Mar,8.9,3.5
LAUST040000000000003,2009,M04,2009 Apr,8.9,0.0
LAUST040000000000003,2009,M05,2009 May,9.3,4.5
LAUST040000000000003,2009,M06,2009 Jun,10.1,8.6
LAUST040000000000003,2009,M07,2009 Jul,10.6,5.0
LAUST040000000000003,2009,M08,2009 Aug,11.0,3.8
LAUST040000000000003,2009,M09,2009 Sep,11.0,0.0
LAUST040000000000003,2009,M10,2009 Oct,11.0,0.0
LAUST040000000000003,2009,M11,2009 Nov,10.7,-2.7
LAUST040000000000003,2009,M12,2009 Dec,10.6,-0.9
LAUST040000000000003,2010,M01,2010 Jan,11.1,4.7
LAUST040000000000003,2010,M02,2010 Feb,10.7,-3.6
LAUST040000000000003,2010,M03,2010 Mar,10.4,-2.8
LAUST040000000000003,2010,M04,2010 Apr,10.1,-2.9
LAUST040000000000003,2010,M05,2010 May,10.0,-1.0
LAUST040000000000003,2010,M06,2010 Jun,10.5,5.0
LAUST040000000000003,2010,M07,2010 Jul,10.8,2.9
LAUST040000000000003,2010,M08,2010 Aug,10.8,0.0
LAUST040000000000003,2010,M09,2010 Sep,10.4,-3.7
LAUST040000000000003,2010,M10,2010 Oct,10.0,-3.8
LAUST040000000000003,2010,M11,2010 Nov,10.0,0.0
LAUST040000000000003,2010,M12,2010 Dec,9.6,-4.0
LAUST040000000000003,2011,M01,2011 Jan,10.0,4.2
LAUST040000000000003,2011,M02,2011 Feb,9.5,-5.0
LAUST040000000000003,2011,M03,2011 Mar,9.3,-2.1
LAUST040000000000003,2011,M04,2011 Apr,9.2,-1.1
LAUST040000000000003,2011,M05,2011 May,9.0,-2.2
LAUST040000000000003,2011,M06,2011 Jun,10.5,16.7
LAUST040000000000003,2011,M07,2011 Jul,10.4,-1.0
LAUST040000000000003,2011,M08,2011 Aug,10.1,-2.9
LAUST040000000000003,2011,M09,2011 Sep,9.7,-4.0
LAUST040000000000003,2011,M10,2011 Oct,9.2,-5.2
LAUST040000000000003,2011,M11,2011 Nov,8.6,-6.5
LAUST040000000000003,2011,M12,2011 Dec,8.5,-1.2
LAUST040000000000003,2012,M01,2012 Jan,8.8,3.5
LAUST040000000000003,2012,M02,2012 Feb,8.4,-4.5
LAUST040000000000003,2012,M03,2012 Mar,8.2,-2.4
LAUST040000000000003,2012,M04,2012 Apr,8.0,-2.4
LAUST040000000000003,2012,M05,2012 May,8.3,3.8
LAUST040000000000003,2012,M06,2012 Jun,8.9,7.2
LAUST040000000000003,2012,M07,2012 Jul,9.2,3.4
LAUST040000000000003,2012,M08,2012 Aug,8.9,-3.3
LAUST040000000000003,2012,M09,2012 Sep,8.2,-7.9
LAUST040000000000003,2012,M10,2012 Oct,8.0,-2.4
LAUST040000000000003,2012,M11,2012 Nov,7.6,-5.0
LAUST040000000000003,2012,M12,2012 Dec,7.7,1.3
LAUST040000000000003,2013,M01,2013 Jan,8.2,6.5
LAUST040000000000003,2013,M02,2013 Feb,7.6,-7.3
LAUST040000000000003,2013,M03,2013 Mar,7.6,0.0
LAUST040000000000003,2013,M04,2013 Apr,7.4,-2.6
LAUST040000000000003,2013,M05,2013 May,7.6,2.7
LAUST040000000000003,2013,M06,2013 Jun,8.3,9.2
LAUST040000000000003,2013,M07,2013 Jul,8.2,-1.2
LAUST040000000000003,2013,M08,2013 Aug,8.3,1.2
LAUST040000000000003,2013,M09,2013 Sep,8.0,-3.6
LAUST040000000000003,2013,M10,2013 Oct,7.8,-2.5
LAUST040000000000003,2013,M11,2013 Nov,7.2,-7.7
LAUST040000000000003,2013,M12,2013 Dec,7.0,-2.8
LAUST040000000000003,2014,M01,2014 Jan,7.2,2.9
LAUST040000000000003,2014,M02,2014 Feb,6.9,-4.2
LAUST040000000000003,2014,M03,2014 Mar,6.9,0.0
LAUST040000000000003,2014,M04,2014 Apr,6.3,-8.7
LAUST040000000000003,2014,M05,2014 May,6.7,6.3
LAUST040000000000003,2014,M06,2014 Jun,7.1,6.0
LAUST040000000000003,2014,M07,2014 Jul,7.3,2.8
LAUST040000000000003,2014,M08,2014 Aug,7.2,-1.4
LAUST040000000000003,2014,M09,2014 Sep,6.9,-4.2
LAUST040000000000003,2014,M10,2014 Oct,6.5,-5.8
LAUST040000000000003,2014,M11,2014 Nov,6.3,-3.1
LAUST040000000000003,2014,M12,2014 Dec,6.1,-3.2
LAUST040000000000003,2015,M01,2015 Jan,6.5,6.6
LAUST040000000000003,2015,M02,2015 Feb,6.1,-6.2
LAUST040000000000003,2015,M03,2015 Mar,5.9,-3.3
LAUST040000000000003,2015,M04,2015 Apr,5.8,-1.7
LAUST040000000000003,2015,M05,2015 May,6.0,3.4
LAUST040000000000003,2015,M06,2015 Jun,6.4,6.7
LAUST040000000000003,2015,M07,2015 Jul,6.5,1.6
LAUST040000000000003,2015,M08,2015 Aug,6.4,-1.5
LAUST040000000000003,2015,M09,2015 Sep,6.2,-3.1
LAUST040000000000003,2015,M10,2015 Oct,5.9,-4.8
LAUST040000000000003,2015,M11,2015 Nov,5.6,-5.1
LAUST040000000000003,2015,M12,2015 Dec,5.4,-3.6
LAUST040000000000003,2016,M01,2016 Jan,5.6,3.7
LAUST040000000000003,2016,M02,2016 Feb,5.3,-5.4
LAUST040000000000003,2016,M03,2016 Mar,5.3,0.0
LAUST040000000000003,2016,M04,2016 Apr,5.3,0.0
LAUST040000000000003,2016,M05,2016 May,5.2,-1.9
LAUST040000000000003,2016,M06,2016 Jun,5.7,9.6
LAUST040000000000003,2016,M07,2016 Jul,5.8,1.8
LAUST040000000000003,2016,M08,2016 Aug,5.7,-1.7
LAUST040000000000003,2016,M09,2016 Sep,5.6,-1.8
LAUST040000000000003,2016,M10,2016 Oct,5.3,-5.4
LAUST040000000000003,2016,M11,2016 Nov,4.9,-7.5
LAUST040000000000003,2016,M12,2016 Dec,4.8,-2.0
LAUST040000000000003,2017,M01,2017 Jan,5.3,10.4
LAUST040000000000003,2017,M02,2017 Feb,5.0,-5.7
LAUST040000000000003,2017,M03,2017 Mar,4.9,-2.0
LAUST040000000000003,2017,M04,2017 Apr,4.7,-4.1
LAUST040000000000003,2017,M05,2017 May,4.7,0.0
LAUST040000000000003,2017,M06,2017 Jun,5.1,8.5
LAUST040000000000003,2017,M07,2017 Jul,5.1,0.0
LAUST040000000000003,2017,M08,2017 Aug,5.2,2.0
LAUST040000000000003,2017,M09,2017 Sep,4.9,-5.8
LAUST040000000000003,2017,M10,2017 Oct,4.6,-6.1
LAUST040000000000003,2017,M11,2017 Nov,4.5,-2.2
LAUST040000000000003,2017,M12,2017 Dec,4.5,0.0
LAUST040000000000003,2018,M01,2018 Jan,4.9,8.9
LAUST040000000000003,2018,M02,2018 Feb,4.7,-4.1
LAUST040000000000003,2018,M03,2018 Mar,4.6,-2.1
LAUST040000000000003,2018,M04,2018 Apr,4.5,-2.2
LAUST040000000000003,2018,M05,2018 May,4.4,-2.2
LAUST040000000000003,2018,M06,2018 Jun,5.0,13.6
LAUST040000000000003,2018,M07,2018 Jul,5.0,0.0
LAUST040000000000003,2018,M08,2018 Aug,5.1,2.0
LAUST040000000000003,2018,M09,2018 Sep,4.8,-5.9
LAUST040000000000003,2018,M10,2018 Oct,4.7,-2.1
LAUST040000000000003,2018,M11,2018 Nov,4.5,-4.3
LAUST040000000000003,2018,M12,2018 Dec,4.7,4.4
LAUST040000000000003,2019,M01,2019 Jan,5.1,8.5
LAUST040000000000003,2019,M02,2019 Feb,4.7,-7.8
LAUST040000000000003,2019,M03,2019 Mar,4.7,0.0
LAUST040000000000003,2019,M04,2019 Apr,4.5,-4.3
LAUST040000000000003,2019,M05,2019 May,4.6,2.2
LAUST040000000000003,2019,M06,2019 Jun,5.0,8.7
LAUST040000000000003,2019,M07,2019 Jul,5.1,2.0
LAUST040000000000003,2019,M08,2019 Aug,5.0,-2.0
LAUST040000000000003,2019,M09,2019 Sep,4.6,-8.0
LAUST040000000000003,2019,M10,2019 Oct,4.5,-2.2
LAUST040000000000003,2019,M11,2019 Nov,4.3,-4.4
LAUST040000000000003,2019,M12,2019 Dec,4.2,-2.3
LAUST040000000000003,2020,M01,2020 Jan,4.6,9.5
LAUST040000000000003,2020,M02,2020 Feb,4.4,-4.3
LAUST040000000000003,2020,M03,2020 Mar,6.1,38.6
LAUST040000000000003,2020,M04,2020 Apr,13.1,114.8
LAUST040000000000003,2020,M05,2020 May,8.8,-32.8
LAUST040000000000003,2020,M06,2020 Jun,10.3,17.0
LAUST040000000000003,2020,M07,2020 Jul,11.0,6.8
LAUST040000000000003,2020,M08,2020 Aug,6.3,-42.7
LAUST040000000000003,2020,M09,2020 Sep,6.6,4.8
LAUST040000000000003,2020,M10,2020 Oct,7.8,18.2
LAUST040000000000003,2020,M11,2020 Nov,7.7,-1.3
LAUST040000000000003,2020,M12,2020 Dec,7.3,-5.2
LAUST050000000000003,2005,M01,2005 Jan,6.1,13.0
LAUST050000000000003,2005,M02,2005 Feb,6.0,-1.6
LAUST050000000000003,2005,M03,2005 Mar,5.3,-11.7
LAUST050000000000003,2005,M04,2005 Apr,5.0,-5.7
LAUST050000000000003,2005,M05,2005 May,5.3,6.0
LAUST050000000000003,2005,M06,2005 Jun,5.5,3.8
LAUST050000000000003,2005,M07,2005 Jul,5.7,3.6
LAUST050000000000003,2005,M08,2005 Aug,5.2,-8.8
LAUST050000000000003,2005,M09,2005 Sep,4.9,-5.8
LAUST050000000000003,2005,M10,2005 Oct,4.5,-8.2
LAUST050000000000003,2005,M11,2005 Nov,4.6,2.2
LAUST050000000000003,2005,M12,2005 Dec,4.9,6.5
LAUST050000000000003,2006,M01,2006 Jan,5.5,12.2
LAUST050000000000003,2006,M02,2006 Feb,5.5,0.0
LAUST050000000000003,2006,M03,2006 Mar,5.1,-7.3
LAUST050000000000003,2006,M04,2006 Apr,5.0,-2.0
LAUST050000000000003,2006,M05,2006 May,5.2,4.0
LAUST050000000000003,2006,M06,2006 Jun,5.4,3.8
LAUST050000000000003,2006,M07,2006 Jul,5.7,5.6
LAUST050000000000003,2006,M08,2006 Aug,5.2,-8.8
LAUST050000000000003,2006,M09,2006 Sep,4.9,-5.8
LAUST050000000000003,2006,M10,2006 Oct,4.5,-8.2
LAUST050000000000003,2006,M11,2006 Nov,4.9,8.9
LAUST050000000000003,2006,M12,2006 Dec,5.0,2.0
LAUST050000000000003,2007,M01,2007 Jan,5.9,18.0
LAUST050000000000003,2007,M02,2007 Feb,5.8,-1.7
LAUST050000000000003,2007,M03,2007 Mar,5.2,-10.3
LAUST050000000000003,2007,M04,2007 Apr,5.0,-3.8
LAUST050000000000003,2007,M05,2007 May,5.3,6.0
LAUST050000000000003,2007,M06,2007 Jun,5.6,5.7
LAUST050000000000003,2007,M07,2007 Jul,5.9,5.4
LAUST050000000000003,2007,M08,2007 Aug,5.2,-11.9
LAUST050000000000003,2007,M09,2007 Sep,5.1,-1.9
LAUST050000000000003,2007,M10,2007 Oct,4.7,-7.8
LAUST050000000000003,2007,M11,2007 Nov,4.8,2.1
LAUST050000000000003,2007,M12,2007 Dec,5.2,8.3
LAUST050000000000003,2008,M01,2008 Jan,5.7,9.6
LAUST050000000000003,2008,M02,2008 Feb,5.4,-5.3
LAUST050000000000003,2008,M03,2008 Mar,5.0,-7.4
LAUST050000000000003,2008,M04,2008 Apr,4.7,-6.0
LAUST050000000000003,2008,M05,2008 May,5.1,8.5
LAUST050000000000003,2008,M06,2008 Jun,5.4,5.9
LAUST050000000000003,2008,M07,2008 Jul,5.6,3.7
LAUST050000000000003,2008,M08,2008 Aug,5.4,-3.6
LAUST050000000000003,2008,M09,2008 Sep,5.4,0.0
LAUST050000000000003,2008,M10,2008 Oct,5.4,0.0
LAUST050000000000003,2008,M11,2008 Nov,5.9,9.3
LAUST050000000000003,2008,M12,2008 Dec,6.6,11.9
LAUST050000000000003,2009,M01,2009 Jan,8.0,21.2
LAUST050000000000003,2009,M02,2009 Feb,8.1,1.3
LAUST050000000000003,2009,M03,2009 Mar,7.8,-3.7
LAUST050000000000003,2009,M04,2009 Apr,7.5,-3.8
LAUST050000000000003,2009,M05,2009 May,7.9,5.3
LAUST050000000000003,2009,M06,2009 Jun,8.1,2.5
LAUST050000000000003,2009,M07,2009 Jul,8.2,1.2
LAUST050000000000003,2009,M08,2009 Aug,7.7,-6.1
LAUST050000000000003,2009,M09,2009 Sep,7.6,-1.3
LAUST050000000000003,2009,M10,2009 Oct,7.6,0.0
LAUST050000000000003,2009,M11,2009 Nov,7.6,0.0
LAUST050000000000003,2009,M12,2009 Dec,8.1,6.6
LAUST050000000000003,2010,M01,2010 Jan,9.0,11.1
LAUST050000000000003,2010,M02,2010 Feb,9.0,0.0
LAUST050000000000003,2010,M03,2010 Mar,8.3,-7.8
LAUST050000000000003,2010,M04,2010 Apr,7.8,-6.0
LAUST050000000000003,2010,M05,2010 May,8.0,2.6
LAUST050000000000003,2010,M06,2010 Jun,8.1,1.3
LAUST050000000000003,2010,M07,2010 Jul,8.4,3.7
LAUST050000000000003,2010,M08,2010 Aug,8.1,-3.6
LAUST050000000000003,2010,M09,2010 Sep,7.9,-2.5
LAUST050000000000003,2010,M10,2010 Oct,7.6,-3.8
LAUST050000000000003,2010,M11,2010 Nov,7.9,3.9
LAUST050000000000003,2010,M12,2010 Dec,8.2,3.8
LAUST050000000000003,2011,M01,2011 Jan,9.5,15.9
LAUST050000000000003,2011,M02,2011 Feb,9.2,-3.2
LAUST050000000000003,2011,M03,2011 Mar,8.6,-6.5
LAUST050000000000003,2011,M04,2011 Apr,8.1,-5.8
LAUST050000000000003,2011,M05,2011 May,8.3,2.5
LAUST050000000000003,2011,M06,2011 Jun,8.6,3.6
LAUST050000000000003,2011,M07,2011 Jul,8.7,1.2
LAUST050000000000003,2011,M08,2011 Aug,8.1,-6.9
LAUST050000000000003,2011,M09,2011 Sep,7.9,-2.5
LAUST050000000000003,2011,M10,2011 Oct,7.5,-5.1
LAUST050000000000003,2011,M11,2011 Nov,7.4,-1.3
LAUST050000000000003,2011,M12,2011 Dec,7.8,5.4
LAUST050000000000003,2012,M01,2012 Jan,8.5,9.0
LAUST050000000000003,2012,M02,2012 Feb,8.3,-2.4
LAUST050000000000003,2012,M03,2012 Mar,7.6,-8.4
LAUST050000000000003,2012,M04,2012 Apr,7.1,-6.6
LAUST050000000000003,2012,M05,2012 May,7.5,5.6
LAUST050000000000003,2012,M06,2012 Jun,7.8,4.0
LAUST050000000000003,2012,M07,2012 Jul,8.0,2.6
LAUST050000000000003,2012,M08,2012 Aug,7.5,-6.3
LAUST050000000000003,2012,M09,2012 Sep,7.2,-4.0
LAUST050000000000003,2012,M10,2012 Oct,7.0,-2.8
LAUST050000000000003,2012,M11,2012 Nov,7.0,0.0
LAUST050000000000003,2012,M12,2012 Dec,7.4,5.7
LAUST050000000000003,2013,M01,2013 Jan,8.3,12.2
LAUST050000000000003,2013,M02,2013 Feb,8.0,-3.6
LAUST050000000000003,2013,M03,2013 Mar,7.3,-8.8
LAUST050000000000003,2013,M04,2013 Apr,6.9,-5.5
LAUST050000000000003,2013,M05,2013 May,7.3,5.8
LAUST050000000000003,2013,M06,2013 Jun,7.7,5.5
LAUST050000000000003,2013,M07,2013 Jul,7.7,0.0
LAUST050000000000003,2013,M08,2013 Aug,7.1,-7.8
LAUST050000000000003,2013,M09,2013 Sep,6.9,-2.8
LAUST050000000000003,2013,M10,2013 Oct,6.6,-4.3
LAUST050000000000003,2013,M11,2013 Nov,6.5,-1.5
LAUST050000000000003,2013,M12,2013 Dec,6.7,3.1
LAUST050000000000003,2014,M01,2014 Jan,7.2,7.5
LAUST050000000000003,2014,M02,2014 Feb,7.1,-1.4
LAUST050000000000003,2014,M03,2014 Mar,6.4,-9.9
LAUST050000000000003,2014,M04,2014 Apr,5.6,-12.5
LAUST050000000000003,2014,M05,2014 May,5.9,5.4
LAUST050000000000003,2014,M06,2014 Jun,6.2,5.1
LAUST050000000000003,2014,M07,2014 Jul,6.4,3.2
LAUST050000000000003,2014,M08,2014 Aug,5.9,-7.8
LAUST050000000000003,2014,M09,2014 Sep,5.6,-5.1
LAUST050000000000003,2014,M10,2014 Oct,5.2,-7.1
LAUST050000000000003,2014,M11,2014 Nov,5.3,1.9
LAUST050000000000003,2014,M12,2014 Dec,5.5,3.8
LAUST050000000000003,2015,M01,2015 Jan,6.3,14.5
LAUST050000000000003,2015,M02,2015 Feb,6.0,-4.8
LAUST050000000000003,2015,M03,2015 Mar,5.5,-8.3
LAUST050000000000003,2015,M04,2015 Apr,5.0,-9.1
LAUST050000000000003,2015,M05,2015 May,5.2,4.0
LAUST050000000000003,2015,M06,2015 Jun,5.4,3.8
LAUST050000000000003,2015,M07,2015 Jul,5.4,0.0
LAUST050000000000003,2015,M08,2015 Aug,4.8,-11.1
LAUST050000000000003,2015,M09,2015 Sep,4.4,-8.3
LAUST050000000000003,2015,M10,2015 Oct,4.1,-6.8
LAUST050000000000003,2015,M11,2015 Nov,4.0,-2.4
LAUST050000000000003,2015,M12,2015 Dec,4.2,5.0
LAUST050000000000003,2016,M01,2016 Jan,4.8,14.3
LAUST050000000000003,2016,M02,2016 Feb,4.7,-2.1
LAUST050000000000003,2016,M03,2016 Mar,4.1,-12.8
LAUST050000000000003,2016,M04,2016 Apr,3.6,-12.2
LAUST050000000000003,2016,M05,2016 May,3.8,5.6
LAUST050000000000003,2016,M06,2016 Jun,4.3,13.2
LAUST050000000000003,2016,M07,2016 Jul,4.4,2.3
LAUST050000000000003,2016,M08,2016 Aug,4.0,-9.1
LAUST050000000000003,2016,M09,2016 Sep,3.7,-7.5
LAUST050000000000003,2016,M10,2016 Oct,3.4,-8.1
LAUST050000000000003,2016,M11,2016 Nov,3.3,-2.9
LAUST050000000000003,2016,M12,2016 Dec,3.6,9.1
LAUST050000000000003,2017,M01,2017 Jan,4.3,19.4
LAUST050000000000003,2017,M02,2017 Feb,4.2,-2.3
LAUST050000000000003,2017,M03,2017 Mar,3.5,-16.7
LAUST050000000000003,2017,M04,2017 Apr,3.2,-8.6
LAUST050000000000003,2017,M05,2017 May,3.5,9.4
LAUST050000000000003,2017,M06,2017 Jun,3.9,11.4
LAUST050000000000003,2017,M07,2017 Jul,4.2,7.7
LAUST050000000000003,2017,M08,2017 Aug,3.9,-7.1
LAUST050000000000003,2017,M09,2017 Sep,3.5,-10.3
LAUST050000000000003,2017,M10,2017 Oct,3.2,-8.6
LAUST050000000000003,2017,M11,2017 Nov,3.3,3.1
LAUST050000000000003,2017,M12,2017 Dec,3.6,9.1
LAUST050000000000003,2018,M01,2018 Jan,4.3,19.4
LAUST050000000000003,2018,M02,2018 Feb,4.3,0.0
LAUST050000000000003,2018,M03,2018 Mar,3.7,-14.0
LAUST050000000000003,2018,M04,2018 Apr,3.3,-10.8
LAUST050000000000003,2018,M05,2018 May,3.5,6.1
LAUST050000000000003,2018,M06,2018 Jun,3.9,11.4
LAUST050000000000003,2018,M07,2018 Jul,4.0,2.6
LAUST050000000000003,2018,M08,2018 Aug,3.6,-10.0
LAUST050000000000003,2018,M09,2018 Sep,3.4,-5.6
LAUST050000000000003,2018,M10,2018 Oct,3.2,-5.9
LAUST050000000000003,2018,M11,2018 Nov,3.1,-3.1
LAUST050000000000003,2018,M12,2018 Dec,3.5,12.9
LAUST050000000000003,2019,M01,2019 Jan,4.2,20.0
LAUST050000000000003,2019,M02,2019 Feb,4.1,-2.4
LAUST050000000000003,2019,M03,2019 Mar,3.5,-14.6
LAUST050000000000003,2019,M04,2019 Apr,3.0,-14.3
LAUST050000000000003,2019,M05,2019 May,3.4,13.3
LAUST050000000000003,2019,M06,2019 Jun,3.8,11.8
LAUST050000000000003,2019,M07,2019 Jul,4.1,7.9
LAUST050000000000003,2019,M08,2019 Aug,3.6,-12.2
LAUST050000000000003,2019,M09,2019 Sep,3.3,-8.3
LAUST050000000000003,2019,M10,2019 Oct,3.1,-6.1
LAUST050000000000003,2019,M11,2019 Nov,3.1,0.0
LAUST050000000000003,2019,M12,2019 Dec,3.4,9.7
LAUST050000000000003,2020,M01,2020 Jan,4.1,20.6
LAUST050000000000003,2020,M02,2020 Feb,3.9,-4.9
LAUST050000000000003,2020,M03,2020 Mar,4.9,25.6
LAUST050000000000003,2020,M04,2020 Apr,10.3,110.2
LAUST050000000000003,2020,M05,2020 May,9.4,-8.7
LAUST050000000000003,2020,M06,2020 Jun,8.3,-11.7
LAUST050000000000003,2020,M07,2020 Jul,7.5,-9.6
LAUST050000000000003,2020,M08,2020 Aug,7.4,-1.3
LAUST050000000000003,2020,M09,2020 Sep,7.0,-5.4
LAUST050000000000003,2020,M10,2020 Oct,5.7,-18.6
LAUST050000000000003,2020,M11,2020 Nov,5.8,1.8
LAUST050000000000003,2020,M12,2020 Dec,4.0,-31.0
LAUST060000000000003,2005,M01,2005 Jan,6.2,8.8
LAUST060000000000003,2005,M02,2005 Feb,6.1,-1.6
LAUST060000000000003,2005,M03,2005 Mar,5.9,-3.3
LAUST060000000000003,2005,M04,2005 Apr,5.3,-10.2
LAUST060000000000003,2005,M05,2005 May,5.0,-5.7
LAUST060000000000003,2005,M06,2005 Jun,5.4,8.0
LAUST060000000000003,2005,M07,2005 Jul,5.5,1.9
LAUST060000000000003,2005,M08,2005 Aug,5.1,-7.3
LAUST060000000000003,2005,M09,2005 Sep,5.1,0.0
LAUST060000000000003,2005,M10,2005 Oct,5.0,-2.0
LAUST060000000000003,2005,M11,2005 Nov,5.3,6.0
LAUST060000000000003,2005,M12,2005 Dec,4.9,-7.5
LAUST060000000000003,2006,M01,2006 Jan,5.3,8.2
LAUST060000000000003,2006,M02,2006 Feb,5.3,0.0
LAUST060000000000003,2006,M03,2006 Mar,5.2,-1.9
LAUST060000000000003,2006,M04,2006 Apr,4.9,-5.8
LAUST060000000000003,2006,M05,2006 May,4.5,-8.2
LAUST060000000000003,2006,M06,2006 Jun,4.9,8.9
LAUST060000000000003,2006,M07,2006 Jul,5.2,6.1
LAUST060000000000003,2006,M08,2006 Aug,4.9,-5.8
LAUST060000000000003,2006,M09,2006 Sep,4.6,-6.1
LAUST060000000000003,2006,M10,2006 Oct,4.5,-2.2
LAUST060000000000003,2006,M11,2006 Nov,4.8,6.7
